timestamp,total_ms,p1a_ms,gpu_ms,copy_ms,p3_ms,p4_ms
09:44:06.357,31.4,2.8,3.7,0.9,16.9,6.9
09:44:06.402,28.9,3.3,4.1,1.2,16.7,3.3
09:44:06.430,27.8,2.9,3.9,0.9,16.7,3.3
09:44:06.459,27.8,3.0,3.6,0.8,16.9,3.2
09:44:06.519,28.5,3.5,3.9,0.9,16.7,3.2
09:44:06.560,27.4,3.3,3.7,0.8,16.3,3.0
09:44:06.600,27.5,2.8,3.6,0.8,16.8,3.2
09:44:06.628,27.9,3.0,3.7,1.0,16.7,3.2
09:44:06.655,27.6,3.0,3.6,0.8,16.7,3.2
09:44:06.701,27.6,2.9,3.9,0.8,16.5,3.3
09:44:06.728,27.4,2.9,3.8,0.8,16.5,3.1
09:44:06.755,26.8,3.0,3.6,0.8,15.9,3.1
09:44:06.800,27.0,2.8,3.8,0.8,16.1,3.2
09:44:06.833,27.3,2.7,3.6,0.9,16.6,3.2
09:44:06.862,27.5,2.8,3.6,0.8,16.6,3.3
09:44:06.889,27.8,3.0,3.8,0.8,16.8,3.2
09:44:06.934,27.9,3.1,3.6,1.0,16.5,3.3
09:44:06.961,26.7,2.8,3.7,0.8,16.1,3.1
09:44:06.988,27.1,2.5,3.7,0.8,16.8,3.2
09:44:07.033,27.8,2.8,3.8,0.9,16.7,3.3
09:44:07.061,27.7,2.9,3.8,0.8,16.8,3.2
09:44:07.099,27.6,2.8,3.8,0.9,16.6,3.2
09:44:07.127,27.5,2.9,3.6,1.0,16.5,3.3
09:44:07.155,27.6,2.9,3.8,0.8,16.7,3.2
09:44:07.182,27.3,2.8,3.6,0.9,16.7,3.1
09:44:07.232,27.6,2.9,3.7,0.8,16.7,3.2
09:44:07.260,27.6,2.9,3.6,0.8,16.6,3.2
09:44:07.288,27.6,2.9,3.7,0.8,16.7,3.3
09:44:07.332,27.3,2.8,3.6,0.9,16.4,3.2
09:44:07.365,27.4,2.6,3.9,0.9,16.7,3.2
09:44:07.393,27.8,3.0,3.7,1.0,16.7,3.2
09:44:07.421,27.6,2.9,3.6,0.8,16.8,3.2
09:44:07.449,27.4,2.7,3.6,0.8,16.7,3.3
09:44:07.500,28.6,4.0,3.6,0.9,16.6,3.2
09:44:07.527,27.2,2.8,3.6,0.8,16.6,3.2
09:44:07.554,27.0,3.1,3.6,0.8,16.2,3.1
09:44:07.582,27.2,2.4,3.8,0.9,16.7,3.1
09:44:07.632,28.5,3.1,3.7,0.9,17.2,3.3
09:44:07.665,27.7,3.2,3.7,1.0,16.3,3.2
09:44:07.698,26.9,2.8,3.7,0.9,16.1,3.1
09:44:07.731,27.3,2.8,3.7,0.9,16.5,3.3
09:44:07.765,27.7,2.7,3.6,0.9,16.9,3.4
09:44:07.798,28.0,2.8,4.0,0.9,16.8,3.3
09:44:07.831,27.8,2.7,3.8,1.0,16.5,3.3
09:44:07.868,31.3,2.8,5.1,0.9,16.6,5.4
09:44:07.898,27.5,2.7,3.6,0.9,16.8,3.3
09:44:07.931,27.4,2.7,3.6,0.9,16.7,3.2
09:44:07.964,27.7,2.8,3.9,0.9,16.7,3.3
09:44:07.998,28.6,2.5,3.7,0.9,17.7,3.5
09:44:08.033,29.8,2.7,3.8,1.2,18.3,3.4
09:44:08.065,29.3,2.9,3.6,1.1,18.2,3.3
09:44:08.098,28.6,2.6,3.6,0.9,17.8,3.4
09:44:08.131,28.5,2.7,3.6,1.0,17.7,3.3
09:44:08.573,29.8,2.9,4.0,3.1,14.6,4.9
09:44:08.573,25.1,2.5,3.6,0.8,15.0,3.0
09:44:08.609,25.2,2.5,3.5,0.7,15.3,3.1
09:44:08.643,25.0,2.4,3.4,0.7,15.3,3.1
09:44:08.676,25.0,2.3,3.6,0.7,15.1,3.1
09:44:08.710,25.3,2.3,3.5,0.7,15.4,3.2
09:44:08.742,24.9,2.1,3.4,0.7,15.2,3.3
09:44:08.776,25.0,2.2,3.5,0.7,15.2,3.1
09:44:08.809,25.3,2.3,3.5,0.7,15.6,3.0
09:44:08.845,27.7,2.1,3.3,2.4,15.3,3.1
09:44:08.871,25.6,2.5,3.7,0.7,15.4,3.0
09:44:08.896,25.3,2.2,3.5,0.7,15.4,3.2
09:44:08.943,25.8,2.9,3.3,0.8,15.4,3.1
09:44:08.975,25.1,2.4,3.6,0.7,15.1,3.1
09:44:09.009,25.6,2.6,3.6,0.8,15.1,3.1
09:44:09.042,24.8,2.2,3.6,0.7,14.9,3.1
09:44:09.075,25.1,2.3,3.6,0.8,15.1,3.1
09:44:09.109,25.5,2.4,3.5,0.8,15.2,3.4
09:44:09.142,25.1,2.1,3.4,0.7,15.5,3.1
09:44:09.175,25.2,2.4,3.5,0.7,15.2,3.1
09:44:09.208,25.0,2.2,3.5,0.7,15.1,3.1
09:44:09.241,24.9,2.2,3.4,0.7,15.4,3.0
09:44:09.274,25.1,2.2,3.6,0.8,15.3,3.0
09:44:09.308,25.0,2.3,3.5,0.7,15.2,3.0
09:44:09.342,25.7,2.1,3.4,0.8,16.2,3.0
09:44:09.376,27.1,2.9,3.6,0.9,16.3,3.1
09:44:09.409,26.3,2.6,3.6,0.8,16.0,3.0
09:44:09.442,26.3,2.5,3.6,0.8,15.9,3.1
09:44:09.475,26.2,2.6,3.6,0.8,15.8,3.1
09:44:09.508,26.1,2.6,3.6,0.9,15.7,3.1
09:44:09.541,25.7,2.7,3.2,0.8,15.6,3.2
09:44:09.578,28.9,2.9,3.6,0.9,17.9,3.4
09:44:09.605,27.0,3.2,3.4,0.9,16.2,3.1
09:44:09.633,28.1,3.1,3.7,0.9,17.1,3.1
09:44:09.661,27.9,2.4,3.6,1.0,17.7,3.0
09:44:09.710,27.9,3.0,3.7,1.0,16.9,3.0
09:44:09.742,27.0,2.5,3.3,0.9,17.1,3.0
09:44:09.776,27.8,2.6,3.8,1.0,17.0,3.1
09:44:09.812,29.8,5.6,3.6,1.0,16.2,3.1
09:44:09.839,27.2,2.5,3.6,0.9,16.8,3.0
09:44:09.864,25.3,2.7,3.5,0.6,15.1,3.1
09:44:09.907,25.5,2.4,3.5,0.7,15.4,3.2
09:44:09.941,26.0,2.2,3.5,0.7,15.9,3.4
09:44:09.975,26.8,2.8,3.6,0.9,16.1,3.2
09:44:10.007,25.6,2.5,3.9,0.7,15.2,3.1
09:44:10.039,24.9,2.3,3.3,0.7,15.1,3.2
09:44:10.074,25.5,2.3,3.5,0.7,15.4,3.3
09:44:10.109,28.6,2.5,3.5,0.7,15.6,6.0
09:44:10.141,25.5,2.8,3.3,0.8,15.3,3.1
09:44:10.173,25.2,2.3,3.6,0.8,15.2,3.0
09:44:10.206,25.5,2.5,3.7,0.8,15.3,3.1
09:44:10.239,25.4,2.3,3.5,0.8,15.4,3.1
09:44:10.273,25.7,2.5,3.7,0.8,15.3,3.2
09:44:10.306,26.0,2.5,3.6,0.7,15.8,3.1
09:44:10.339,26.0,2.6,3.3,0.8,15.8,3.2
09:44:10.374,27.1,2.6,3.6,0.9,16.5,3.2
09:44:10.407,27.0,2.7,3.7,0.8,16.2,3.3
09:44:10.441,27.2,2.8,3.3,0.8,16.9,3.2
09:44:10.473,26.8,2.6,3.6,0.8,16.6,3.0
09:44:10.506,26.8,2.3,3.5,0.8,16.6,3.3
09:44:10.541,28.3,2.6,3.4,0.8,17.9,3.3
09:44:10.575,28.5,3.0,3.8,1.0,17.4,3.1
09:44:10.608,28.7,2.3,3.7,0.9,18.1,3.3
09:44:10.641,27.9,3.1,3.7,0.9,16.8,3.2
09:44:10.675,28.1,3.4,3.9,1.0,16.4,3.1
09:44:10.706,27.2,2.9,3.6,1.0,16.4,3.1
09:44:10.739,26.9,2.9,3.2,0.9,16.5,3.1
09:44:10.773,27.1,3.2,3.7,0.9,16.0,3.1
09:44:10.808,29.1,3.0,4.0,0.9,17.6,3.3
09:44:10.842,29.0,2.9,3.7,0.9,17.9,3.4
09:44:10.874,28.8,2.9,3.6,0.9,17.8,3.3
09:44:10.908,29.3,2.9,3.8,0.9,18.0,3.3
09:44:10.941,28.8,3.1,3.6,0.9,17.7,3.3
09:44:10.974,28.8,2.8,3.6,0.9,17.9,3.3
09:44:11.007,28.9,2.8,3.6,1.0,17.9,3.3
09:44:11.041,29.5,3.2,3.7,1.1,17.9,3.2
09:44:11.074,29.6,3.1,3.6,1.0,18.3,3.3
09:44:11.107,29.0,3.6,3.6,1.3,17.1,3.1
09:44:11.139,27.0,2.9,3.6,0.9,16.3,3.0
09:44:11.172,27.5,3.0,3.9,0.9,16.1,3.2
09:44:11.207,28.9,2.9,3.6,0.9,17.8,3.3
09:44:11.240,28.8,2.9,3.7,0.9,17.6,3.4
09:44:11.274,28.9,2.9,3.6,0.9,17.9,3.4
09:44:11.307,29.1,2.8,3.7,0.9,17.9,3.4
09:44:11.340,28.8,2.9,3.6,0.9,17.8,3.3
09:44:11.374,29.2,2.8,3.6,0.9,18.1,3.5
09:44:11.410,32.0,2.8,6.1,1.0,18.5,3.4
09:44:11.442,29.2,3.2,3.6,0.9,17.9,3.3
09:44:11.474,29.0,2.9,3.6,0.9,17.8,3.5
09:44:11.506,27.9,3.0,3.8,1.0,16.6,3.2
09:44:11.539,27.4,3.0,3.8,0.9,16.4,3.1
09:44:11.574,29.2,3.0,3.6,0.9,18.0,3.4
09:44:11.607,28.9,2.8,3.6,0.9,17.9,3.4
09:44:11.640,29.0,3.1,3.7,0.9,17.8,3.3
09:44:11.674,29.2,2.9,3.7,1.0,17.9,3.5
09:44:11.710,31.9,2.9,3.7,0.9,20.8,3.4
09:44:11.741,29.0,3.1,3.7,1.0,17.8,3.2
09:44:11.774,28.9,2.9,3.6,1.0,17.9,3.3
09:44:11.807,29.1,2.9,3.7,1.0,17.9,3.4
09:44:11.841,29.0,3.0,3.6,0.9,17.8,3.3
09:44:11.874,28.7,2.8,3.7,0.9,17.7,3.3
09:44:11.906,27.6,2.9,3.6,1.0,16.6,3.2
09:44:11.939,27.1,3.0,3.6,0.9,16.3,3.1
09:44:11.974,29.2,3.0,3.6,1.0,17.8,3.4
09:44:12.008,29.4,3.1,3.7,1.1,18.0,3.3
09:44:12.041,29.5,3.0,3.6,0.9,18.4,3.3
09:44:12.078,33.4,2.9,8.3,0.8,17.6,3.4
09:44:12.108,29.4,3.5,3.7,0.9,17.7,3.3
09:44:12.137,29.1,3.1,3.7,0.9,17.9,3.3
09:44:12.167,29.5,3.1,3.6,0.9,18.3,3.3
09:44:12.206,28.2,2.9,3.6,1.0,17.3,3.1
09:44:12.241,29.5,2.4,3.7,1.1,18.5,3.4
09:44:12.274,29.5,3.3,3.8,0.9,17.9,3.3
09:44:12.306,27.7,3.0,3.6,1.0,16.6,3.1
09:44:12.341,29.3,3.0,3.7,0.9,18.1,3.3
09:44:12.375,29.9,3.8,3.7,0.9,17.9,3.2
09:44:12.407,29.0,2.9,3.6,0.9,17.9,3.3
09:44:12.441,29.0,3.0,3.7,0.9,17.8,3.3
09:44:12.478,32.6,3.7,7.0,0.8,17.5,3.3
09:44:12.508,29.7,3.5,3.7,0.9,17.8,3.4
09:44:12.537,29.0,3.0,3.7,0.9,17.7,3.4
09:44:12.567,30.0,3.2,3.6,0.9,18.6,3.4
09:44:12.597,29.4,2.9,3.7,0.9,18.4,3.3
09:44:12.623,26.1,3.0,3.6,0.8,15.5,3.1
09:44:12.671,25.9,2.8,3.6,0.8,15.4,3.2
09:44:12.705,26.2,2.8,3.6,0.8,15.3,3.3
09:44:12.738,26.0,2.8,3.8,0.8,15.2,3.1
09:44:12.772,26.8,3.1,3.6,0.9,15.8,3.2
09:44:12.805,26.1,2.6,3.6,0.8,15.2,3.7
09:44:12.838,25.8,2.6,3.7,0.7,15.4,3.2
09:44:12.871,25.7,2.6,3.6,0.7,15.4,3.1
09:44:12.904,25.8,2.4,3.6,0.7,15.6,3.2
09:44:12.938,26.6,2.6,3.8,1.0,15.8,3.1
09:44:12.972,27.4,2.5,3.6,1.2,16.6,3.2
09:44:13.007,28.3,2.5,6.1,0.8,15.6,3.1
09:44:13.040,28.8,2.7,3.8,1.2,17.4,3.3
09:44:13.073,28.0,3.1,3.6,0.9,16.9,3.3
09:44:13.106,27.9,3.0,3.7,0.9,16.8,3.2
09:44:13.139,27.6,3.0,3.6,0.8,16.7,3.2
09:44:13.173,27.6,2.9,3.6,0.8,16.7,3.3
09:44:13.207,28.0,2.9,3.8,1.1,16.6,3.2
09:44:13.247,34.9,3.2,9.7,0.8,17.6,3.4
09:44:13.278,29.3,3.1,3.6,0.9,18.1,3.3
09:44:13.310,31.9,3.5,3.8,1.0,19.9,3.5
09:44:13.340,29.8,3.5,3.9,0.9,17.9,3.3
09:44:13.370,29.3,3.1,3.7,0.9,18.0,3.4
09:44:13.400,29.7,3.0,3.6,0.9,18.5,3.4
09:44:13.430,30.1,3.2,3.6,0.9,18.6,3.5
09:44:13.460,29.9,3.1,3.9,0.9,18.4,3.4
09:44:13.509,30.5,2.8,4.1,1.0,18.4,4.0
09:44:13.543,31.1,3.1,4.3,1.1,18.5,3.8
09:44:13.578,32.0,3.1,4.1,1.0,18.9,4.7
09:44:13.621,41.1,5.8,4.7,1.8,20.5,7.7
09:44:13.668,40.1,6.7,4.9,1.8,20.1,5.8
09:44:13.714,43.2,7.4,4.7,1.5,19.8,9.2
09:44:13.758,43.6,5.7,5.6,1.6,19.1,11.0
09:44:13.804,43.6,7.4,8.9,1.8,20.3,4.7
09:44:13.852,42.5,5.7,5.1,1.4,19.2,10.7
09:44:13.896,41.5,7.5,4.7,1.5,19.4,7.9
09:44:13.938,40.7,7.4,6.1,1.6,21.3,3.7
09:44:13.967,29.1,3.4,5.8,0.7,15.6,3.4
09:44:13.995,27.5,2.6,3.6,0.9,17.1,3.0
09:44:14.019,24.0,2.0,3.7,0.6,14.4,3.1
09:44:14.044,24.2,2.0,3.6,0.7,14.6,3.1
09:44:14.068,24.6,2.3,3.5,0.7,14.7,3.2
09:44:14.093,24.2,2.0,3.5,0.7,14.8,3.0
09:44:14.117,24.0,2.0,3.7,0.7,14.4,3.0
09:44:14.141,24.0,2.0,3.6,0.7,14.4,3.1
09:44:14.166,24.8,2.4,3.6,0.7,14.7,3.2
09:44:14.191,24.7,2.4,3.5,0.7,14.7,3.1
09:44:14.216,24.8,2.4,3.7,0.7,14.7,3.1
09:44:14.241,25.1,2.5,3.6,0.6,15.1,3.1
09:44:14.269,27.8,2.7,3.6,0.7,16.1,4.5
09:44:14.296,25.5,2.4,3.5,0.6,15.3,3.4
09:44:14.320,24.8,2.2,3.6,0.7,15.0,3.0
09:44:14.370,25.0,2.6,3.3,0.7,15.1,3.1
09:44:14.403,25.1,2.6,3.2,0.8,15.1,3.1
09:44:14.437,25.3,2.5,3.6,0.7,15.2,3.0
09:44:14.471,26.7,2.7,3.5,0.8,16.3,3.2
09:44:14.505,27.1,2.8,3.6,0.8,16.6,3.0
09:44:14.538,26.2,2.4,3.5,0.7,16.2,3.1
09:44:14.571,26.6,2.5,3.5,0.8,16.4,3.1
09:44:14.608,29.9,2.8,6.1,0.8,16.8,3.2
09:44:14.638,26.8,2.7,3.6,0.8,16.4,3.2
09:44:14.672,27.4,3.0,3.6,0.8,16.5,3.2
09:44:14.705,26.9,2.9,3.6,0.8,16.2,3.1
09:44:14.738,26.8,2.8,3.7,0.8,16.1,3.2
09:44:14.771,26.0,2.6,3.6,0.8,15.7,3.1
09:44:14.804,26.0,2.6,3.6,0.8,15.7,3.0
09:44:14.839,27.0,2.7,3.7,0.8,16.5,3.2
09:44:14.872,27.0,2.7,3.5,0.8,16.6,3.2
09:44:14.908,29.7,2.7,3.6,0.8,16.9,5.6
09:44:14.938,26.9,2.7,3.6,0.8,16.5,3.0
09:44:14.972,27.2,2.5,3.7,0.8,16.8,3.2
09:44:15.006,27.4,2.7,3.5,0.8,17.0,3.2
09:44:15.039,27.5,2.9,3.6,0.8,16.8,3.1
09:44:15.074,29.3,2.9,3.6,0.9,18.4,3.2
09:44:15.106,27.6,3.0,3.6,0.9,16.8,3.1
09:44:15.138,26.7,2.6,3.6,0.7,16.4,3.3
09:44:15.172,27.1,3.0,3.6,0.9,16.3,3.0
09:44:15.205,26.8,2.9,3.6,0.9,16.2,3.1
09:44:15.241,29.8,3.1,3.6,0.9,18.6,3.3
09:44:15.274,29.0,2.9,3.6,0.9,18.1,3.3
09:44:15.307,28.9,2.8,3.6,0.8,18.0,3.4
09:44:15.341,29.1,3.0,3.6,0.8,18.0,3.3
09:44:15.374,29.4,3.0,3.6,0.9,18.1,3.5
09:44:15.407,29.0,2.9,3.6,0.9,18.1,3.3
09:44:15.441,29.5,3.1,3.7,0.9,18.0,3.6
09:44:15.473,28.3,3.1,3.7,0.9,17.3,3.1
09:44:15.506,28.3,3.2,3.6,0.9,17.2,3.1
09:44:15.539,27.6,2.9,3.7,0.9,16.8,3.1
09:44:15.574,28.2,3.8,3.6,0.9,16.2,3.3
09:44:15.605,26.9,2.8,3.6,0.9,16.2,3.0
09:44:15.640,29.1,3.2,3.6,0.8,17.9,3.3
09:44:15.674,29.3,3.1,3.6,0.9,18.2,3.3
09:44:15.707,29.0,2.9,3.6,0.9,18.0,3.4
09:44:15.741,29.4,2.9,3.9,0.9,18.3,3.3
09:44:15.774,29.3,3.1,3.6,0.9,18.1,3.3
09:44:15.807,28.6,2.7,3.6,0.9,17.9,3.2
09:44:15.842,29.3,2.9,3.7,0.9,18.2,3.4
09:44:15.875,29.9,3.2,3.8,0.9,18.4,3.5
09:44:15.907,28.7,3.3,3.7,0.9,17.5,3.1
09:44:15.939,27.5,3.0,3.6,0.9,16.6,3.1
09:44:15.973,27.7,3.1,3.7,0.9,16.4,3.4
09:44:16.007,28.8,2.9,3.5,0.8,18.0,3.3
09:44:16.041,29.1,3.0,3.6,0.9,18.1,3.3
09:44:16.074,29.1,2.9,3.6,0.9,18.0,3.4
09:44:16.107,29.1,2.9,3.7,0.9,18.1,3.3
09:44:16.141,29.0,2.9,3.6,0.9,18.0,3.3
09:44:16.174,29.2,2.9,3.6,0.9,18.3,3.3
09:44:16.210,31.6,2.9,6.0,0.9,18.2,3.3
09:44:16.241,29.4,3.0,3.6,0.9,18.2,3.4
09:44:16.273,28.2,3.1,3.6,0.9,17.2,3.1
09:44:16.306,27.9,3.1,3.6,1.0,16.8,3.1
09:44:16.339,27.6,3.1,3.6,0.9,16.6,3.1
09:44:16.374,29.4,3.0,3.6,0.9,18.1,3.6
09:44:16.408,29.3,3.0,3.6,0.9,18.0,3.5
09:44:16.441,29.2,3.1,3.6,0.8,18.0,3.3
09:44:16.474,29.3,2.9,3.6,0.9,18.0,3.6
09:44:16.510,31.6,3.1,3.7,0.9,20.1,3.3
09:44:16.541,29.0,3.0,3.6,0.9,18.0,3.3
09:44:16.574,29.6,3.2,3.8,0.9,18.1,3.3
09:44:16.607,29.1,2.8,3.6,0.9,18.1,3.4
09:44:16.640,28.8,3.0,3.7,0.8,17.6,3.4
09:44:16.674,29.0,3.0,3.8,0.9,17.9,3.3
09:44:16.711,32.7,3.0,3.7,1.1,18.2,6.3
09:44:16.743,29.4,3.4,3.7,0.9,17.7,3.4
09:44:16.774,29.3,3.0,3.7,0.9,18.1,3.4
09:44:16.808,29.6,2.9,3.6,1.0,18.3,3.6
09:44:16.855,26.9,3.3,3.6,0.9,15.7,3.2
09:44:16.909,29.8,4.0,3.6,0.9,17.7,3.3
09:44:16.941,29.3,3.1,3.7,0.9,18.0,3.3
09:44:16.974,29.3,3.0,3.7,0.9,18.0,3.3
09:44:17.008,29.3,3.0,3.8,0.9,18.0,3.3
09:44:17.041,29.4,3.1,3.6,0.9,18.1,3.4
09:44:17.073,28.5,3.1,3.8,0.9,17.4,3.1
09:44:17.106,27.5,2.9,3.8,0.9,16.6,3.1
09:44:17.140,27.8,3.3,3.7,1.0,16.5,3.0
09:44:17.175,30.0,3.8,3.9,1.0,17.8,3.3
09:44:17.207,29.2,2.9,3.6,0.9,17.9,3.6
09:44:17.241,29.0,2.9,3.6,0.8,17.9,3.5
09:44:17.274,29.1,3.1,3.8,0.8,17.8,3.3
09:44:17.308,28.9,2.8,3.6,0.9,17.9,3.5
09:44:17.341,29.0,3.0,3.7,0.9,17.8,3.3
09:44:17.374,29.0,2.9,3.6,0.9,17.9,3.3
09:44:17.408,30.1,2.8,3.7,1.3,18.6,3.4
09:44:17.441,29.3,3.1,3.7,0.9,17.9,3.4
09:44:17.474,29.3,2.9,3.6,0.9,18.2,3.4
09:44:17.510,28.5,3.2,3.9,1.0,16.9,3.2
09:44:17.540,28.0,3.0,4.4,0.9,16.3,3.2
09:44:17.574,29.4,3.1,3.6,0.9,18.1,3.3
09:44:17.607,28.7,2.7,3.6,0.9,17.8,3.4
09:44:17.640,28.5,2.9,3.7,0.9,17.4,3.4
09:44:17.674,29.3,3.2,3.7,0.9,17.8,3.3
09:44:17.707,29.3,2.9,3.9,0.9,17.9,3.4
09:44:17.741,29.3,2.9,3.8,1.1,17.8,3.4
09:44:17.774,29.2,3.0,3.6,0.9,18.1,3.4
09:44:17.810,31.8,2.7,6.1,1.0,18.4,3.4
09:44:17.841,29.2,2.9,3.7,0.9,18.1,3.3
09:44:17.874,29.2,3.0,3.6,1.0,17.9,3.4
09:44:17.906,27.8,3.0,3.6,1.0,16.7,3.2
09:44:17.941,29.1,3.0,3.6,0.9,17.9,3.4
09:44:17.974,29.0,2.9,3.6,0.9,18.0,3.3
09:44:18.007,29.0,2.8,3.6,0.9,17.9,3.4
09:44:18.040,28.8,2.8,3.6,0.9,17.8,3.4
09:44:18.074,29.0,2.8,3.7,1.0,17.7,3.5
09:44:18.110,31.7,3.1,3.8,1.0,20.2,3.4
09:44:18.141,29.1,3.0,3.8,0.9,17.8,3.3
09:44:18.174,29.1,2.9,3.7,0.9,18.0,3.4
09:44:18.208,29.2,2.8,3.7,1.1,18.0,3.3
09:44:18.241,29.3,3.2,3.6,1.0,17.9,3.3
09:44:18.276,30.6,3.6,3.9,1.3,18.2,3.3
09:44:18.307,28.9,3.0,3.6,1.0,17.8,3.2
09:44:18.341,29.3,3.0,3.7,1.0,18.0,3.3
09:44:18.373,28.6,2.7,3.6,0.9,17.7,3.3
09:44:18.407,28.5,2.6,3.5,0.9,17.7,3.4
09:44:18.441,29.2,2.8,3.8,0.9,18.0,3.4
09:44:18.473,28.2,2.6,3.6,0.9,17.6,3.3
09:44:18.916,29.0,3.0,3.9,3.1,14.0,4.8
09:44:18.916,25.1,2.4,3.5,0.8,15.2,3.0
09:44:18.946,25.4,2.5,3.5,0.7,15.4,3.1
09:44:18.982,28.5,2.2,6.7,0.8,15.3,3.3
09:44:19.012,25.3,2.3,3.6,0.7,15.5,3.0
09:44:19.046,25.9,2.5,3.6,0.8,15.6,3.1
09:44:19.079,25.6,2.2,3.6,0.7,15.8,3.0
09:44:19.112,25.4,2.3,3.6,0.7,15.4,3.1
09:44:19.146,25.4,2.3,3.6,0.7,15.5,3.1
09:44:19.179,25.1,2.4,3.3,0.7,15.5,3.0
09:44:19.212,25.4,2.2,3.7,0.7,15.5,3.1
09:44:19.246,25.4,2.3,3.8,0.7,15.4,3.0
09:44:19.279,25.0,2.3,3.3,0.7,15.5,3.1
09:44:19.312,25.4,2.3,3.6,0.7,15.4,3.0
09:44:19.345,25.1,2.3,3.6,0.7,15.4,2.9
09:44:19.380,26.6,2.8,3.4,0.8,16.3,3.0
09:44:19.413,25.7,2.4,3.5,0.8,15.7,3.1
09:44:19.448,27.5,3.2,3.6,1.0,16.2,3.1
09:44:19.479,25.1,2.1,3.4,0.7,15.6,3.1
09:44:19.513,26.3,2.6,3.8,0.8,15.8,3.0
09:44:19.546,25.3,2.2,3.6,0.7,15.5,3.1
09:44:19.578,24.9,2.1,3.4,0.7,15.5,3.0
09:44:19.612,25.2,2.3,3.5,0.7,15.5,3.0
09:44:19.647,26.4,2.3,3.6,0.8,16.6,3.0
09:44:19.679,26.0,2.1,3.5,0.8,16.3,3.1
09:44:19.713,26.0,2.2,3.6,0.8,16.2,3.0
09:44:19.747,26.8,2.5,3.7,0.8,16.5,3.1
09:44:19.780,26.9,2.5,3.6,0.8,16.6,3.1
09:44:19.814,26.5,2.7,3.6,0.9,16.2,3.0
09:44:19.847,26.8,2.7,3.5,0.8,16.5,3.1
09:44:19.881,27.0,3.0,3.2,0.9,16.4,3.1
09:44:19.914,27.2,3.2,3.7,0.9,15.9,3.2
09:44:19.949,29.1,2.8,3.6,0.8,18.3,3.2
09:44:19.982,28.8,3.0,3.7,0.8,17.7,3.3
09:44:20.015,27.8,2.3,3.6,0.6,18.0,3.0
09:44:20.050,29.3,2.4,4.9,0.9,17.8,3.1
09:44:20.081,27.2,2.2,3.4,0.9,17.5,3.0
09:44:20.114,27.5,2.4,3.6,0.9,17.2,3.2
09:44:20.148,28.1,2.7,3.6,0.9,17.4,3.2
09:44:20.182,28.1,3.3,3.3,1.0,17.0,3.1
09:44:20.215,27.7,3.0,3.6,0.9,16.7,3.2
09:44:20.249,28.3,3.3,4.0,0.9,16.6,3.1
09:44:20.281,27.2,3.1,3.7,0.9,16.2,3.1
09:44:20.316,29.0,2.9,3.6,0.9,17.9,3.4
09:44:20.350,29.8,3.0,3.6,0.9,18.8,3.4
09:44:20.382,28.5,3.0,3.7,0.9,17.6,3.0
09:44:20.415,27.7,2.3,3.5,0.6,17.8,3.4
09:44:20.449,28.3,2.9,3.6,0.9,17.5,3.1
09:44:20.481,27.3,2.5,3.3,0.8,17.3,3.1
09:44:20.515,28.0,2.4,3.5,1.2,17.6,3.0
09:44:20.548,27.9,2.8,3.6,0.9,17.2,3.2
09:44:20.582,28.2,3.1,3.9,0.9,16.8,3.1
09:44:20.615,27.7,3.2,3.7,0.9,16.5,3.1
09:44:20.648,27.2,2.9,3.6,0.9,16.3,3.1
09:44:20.683,29.1,3.0,6.1,0.9,15.7,3.2
09:44:20.716,28.9,3.0,3.6,0.9,17.8,3.3
09:44:20.749,29.1,3.0,3.6,0.9,18.0,3.3
09:44:20.783,29.1,3.0,3.7,0.9,17.9,3.3
09:44:20.815,28.2,2.9,3.6,1.0,17.4,3.0
09:44:20.848,27.9,2.4,3.7,0.9,17.7,3.1
09:44:20.882,28.1,2.2,3.5,0.9,17.9,3.4
09:44:20.915,28.6,3.1,3.5,0.9,17.6,3.2
09:44:20.949,28.2,3.0,3.7,0.8,17.2,3.3
09:44:20.982,28.4,2.9,3.8,1.1,17.0,3.2
09:44:21.014,27.4,3.0,3.7,0.9,16.4,3.1
09:44:21.048,27.7,3.1,3.6,0.9,16.5,3.2
09:44:21.083,28.9,2.9,3.4,0.9,18.0,3.3
09:44:21.116,29.1,2.9,3.7,1.0,17.9,3.4
09:44:21.150,29.1,3.2,3.6,0.9,17.9,3.3
09:44:21.183,29.1,2.9,3.7,0.9,18.0,3.4
09:44:21.216,28.9,2.9,3.6,1.0,17.8,3.3
09:44:21.249,29.0,2.9,3.6,1.0,18.0,3.3
09:44:21.283,29.1,3.0,3.7,1.0,17.9,3.3
09:44:21.317,29.6,3.1,3.7,0.9,18.2,3.4
09:44:21.348,27.8,2.9,3.6,0.9,17.0,3.1
09:44:21.382,27.9,2.9,3.7,0.9,17.0,3.1
09:44:21.415,27.8,3.0,3.9,1.0,16.5,3.1
09:44:21.449,28.1,3.2,3.7,1.0,16.7,3.2
09:44:21.482,28.7,2.8,3.6,0.9,17.8,3.2
09:44:21.516,29.0,2.9,3.7,0.9,17.8,3.4
09:44:21.549,28.9,2.9,3.6,0.9,17.9,3.3
09:44:21.583,29.0,2.8,3.7,0.9,18.0,3.3
09:44:21.616,29.4,3.0,3.8,0.9,18.0,3.3
09:44:21.651,30.9,3.9,4.2,1.0,18.3,3.3
09:44:21.683,29.0,2.9,3.6,1.0,18.1,3.2
