timestamp,elapsed_s,current_uA,voltage_uV,capacity_pct,charge_uAh,cpu0_khz,cpu4_khz,cpu7_khz,gpu_hz,gpu_busy_pct,cpuss0,gpuss0,nsphvx0,nsphvx1,nsphmx0,nsphmx1,xo_therm,skin_therm,shell_front,shell_back
18:45:33,635,1308,4260000,97,5323000,902400,844800,902400,903000000,9,61900,59200,67800,68600,68600,69000,43729,50327,36200,36200
18:45:43,645,1335,4258000,97,5319000,787200,1612800,902400,903000000,9,61900,58800,68600,68200,64000,66700,43796,50158,36300,36300
18:45:54,656,1243,4259000,97,5314000,787200,844800,902400,903000000,9,61900,59200,66300,65500,67800,63200,43844,50222,36400,36400
18:46:04,666,1436,4251000,97,5310000,787200,1612800,902400,903000000,9,62700,58800,70200,67100,65900,63200,43897,50295,36400,36400
18:46:15,677,1352,4256000,97,5306000,787200,844800,902400,903000000,9,61900,59900,67100,66300,65900,65500,43984,50504,36500,36500
18:46:25,687,1442,4254000,97,5301000,787200,2707200,902400,903000000,9,63100,58800,66300,66300,65100,65500,44067,50777,36600,36600
18:46:36,698,1300,4259000,97,5297000,787200,2707200,902400,903000000,9,62300,59200,67400,66300,65500,65100,44158,50560,36600,36600
18:46:46,708,1340,4256000,97,5292000,787200,1497600,902400,903000000,9,61900,59200,65500,65500,68600,70200,44227,50649,36700,36700
18:46:56,718,1407,4253000,97,5288000,787200,2707200,902400,903000000,9,62700,59900,67800,65900,65500,65500,44318,50816,36800,36800
18:47:07,729,1448,4253000,97,5284000,787200,1612800,902400,903000000,9,62700,59900,74800,66300,65500,66300,44381,50745,36900,36900
18:47:17,739,1459,4252000,97,5279000,787200,1612800,902400,903000000,9,63100,59600,74800,67100,65900,65100,44457,50912,37000,37000
18:47:28,750,1407,4254000,97,5275000,787200,2131200,902400,903000000,9,63500,59600,65900,65900,70200,69000,44513,51142,37100,37100
18:47:38,760,1305,4257000,96,5271000,787200,844800,902400,903000000,9,62300,59900,68200,66300,66300,64300,44596,51142,37200,37200
18:47:49,771,1244,4255000,96,5266000,787200,1612800,902400,903000000,9,63100,59900,72900,69400,71300,64700,44665,51289,37200,37200
18:47:59,781,1340,4253000,96,5262000,787200,844800,902400,903000000,9,63500,59200,67800,67100,65900,66700,44734,51380,37300,37300
18:48:10,792,1378,4249000,96,5258000,787200,1612800,902400,903000000,9,63100,60300,70900,68600,67100,71700,44824,51512,37400,37400
18:48:20,802,1402,4247000,96,5253000,787200,1612800,902400,903000000,9,62700,59900,67400,67400,68200,70500,44879,51479,37400,37400
18:48:31,813,1351,4250000,96,5249000,787200,1824000,902400,903000000,9,63100,59900,69000,68600,64700,64000,44940,51405,37500,37500
18:48:42,824,1234,4251000,96,5245000,787200,1401600,902400,903000000,9,63900,60300,73600,65900,65900,70500,45002,51619,37600,37600
18:48:52,834,1298,4251000,96,5240000,787200,844800,902400,903000000,9,63100,59600,67800,66700,66300,65500,45086,51537,37700,37700
18:49:03,845,1334,4249000,96,5236000,1017600,2035200,902400,903000000,9,63900,60300,64300,63200,64000,65100,45150,51751,37800,37800
18:49:13,855,1252,4258000,96,5231000,787200,2707200,902400,903000000,9,63500,60300,65900,67100,66300,67100,45214,51677,37800,37800
18:49:24,866,1375,4246000,96,5227000,787200,1497600,902400,903000000,9,63500,60700,69000,67100,66700,67800,45272,51751,37900,37900
