03-20 20:08:32.529 V/mpv     (12886): [anvil:info] ANVIL[GPU/Q/async]: total=25.1ms  P1a=3.2  GPU=2.6  copy=0.8  P3=14.3  P4(GPU)=2.7
03-20 20:08:33.751 V/mpv     (12886): [anvil:info] ANVIL[GPU/Q/async]: total=26.7ms  P1a=3.8  GPU=2.8  copy=0.9  P3=14.6  P4(GPU)=2.8
03-20 20:08:34.952 V/mpv     (12886): [anvil:info] ANVIL[GPU/Q/async]: total=28.1ms  P1a=3.9  GPU=2.7  copy=1.1  P3=14.9  P4(GPU)=2.8
03-20 20:08:36.229 V/mpv     (12886): [anvil:info] ANVIL[GPU/Q/async]: total=26.4ms  P1a=3.6  GPU=3.0  copy=1.1  P3=13.8  P4(GPU)=2.6
03-20 20:08:37.433 V/mpv     (12886): [anvil:info] ANVIL[GPU/Q/async]: total=27.7ms  P1a=3.4  GPU=2.6  copy=1.0  P3=15.8  P4(GPU)=3.0
03-20 20:08:38.634 V/mpv     (12886): [anvil:info] ANVIL[GPU/Q/async]: total=28.8ms  P1a=5.0  GPU=2.8  copy=1.0  P3=15.0  P4(GPU)=2.9
03-20 20:08:39.831 V/mpv     (12886): [anvil:info] ANVIL[GPU/Q/async]: total=27.9ms  P1a=3.8  GPU=2.7  copy=1.2  P3=14.6  P4(GPU)=2.9
03-20 20:08:41.030 V/mpv     (12886): [anvil:info] ANVIL[GPU/Q/async]: total=26.8ms  P1a=3.6  GPU=2.6  copy=1.1  P3=14.0  P4(GPU)=3.0
03-20 20:08:42.230 V/mpv     (12886): [anvil:info] ANVIL[GPU/Q/async]: total=27.3ms  P1a=3.9  GPU=2.7  copy=1.1  P3=14.2  P4(GPU)=2.5
03-20 20:08:43.429 V/mpv     (12886): [anvil:info] ANVIL[GPU/Q/async]: total=26.1ms  P1a=3.2  GPU=2.7  copy=0.8  P3=14.2  P4(GPU)=2.8
03-20 20:08:44.632 V/mpv     (12886): [anvil:info] ANVIL[GPU/Q/async]: total=27.1ms  P1a=3.3  GPU=2.7  copy=1.0  P3=14.1  P4(GPU)=2.8
03-20 20:08:45.912 V/mpv     (12886): [anvil:info] ANVIL[GPU/Q/async]: total=25.9ms  P1a=3.5  GPU=2.7  copy=1.1  P3=12.8  P4(GPU)=2.8
03-20 20:08:47.114 V/mpv     (12886): [anvil:info] ANVIL[GPU/Q/async]: total=27.7ms  P1a=3.2  GPU=2.9  copy=1.1  P3=15.0  P4(GPU)=2.8
03-20 20:08:48.311 V/mpv     (12886): [anvil:info] ANVIL[GPU/Q/async]: total=25.1ms  P1a=2.7  GPU=2.7  copy=0.7  P3=14.6  P4(GPU)=2.9
03-20 20:08:49.513 V/mpv     (12886): [anvil:info] ANVIL[GPU/Q/async]: total=27.3ms  P1a=3.0  GPU=2.8  copy=1.1  P3=15.0  P4(GPU)=2.6
03-20 20:08:50.714 V/mpv     (12886): [anvil:info] ANVIL[GPU/Q/async]: total=28.3ms  P1a=3.1  GPU=2.8  copy=1.1  P3=14.4  P4(GPU)=4.3
03-20 20:08:51.913 V/mpv     (12886): [anvil:info] ANVIL[GPU/Q/async]: total=26.7ms  P1a=3.3  GPU=2.8  copy=1.1  P3=14.1  P4(GPU)=2.8
03-20 20:08:53.113 V/mpv     (12886): [anvil:info] ANVIL[GPU/Q/async]: total=26.8ms  P1a=3.2  GPU=2.8  copy=1.1  P3=13.7  P4(GPU)=2.8
03-20 20:08:54.310 V/mpv     (12886): [anvil:info] ANVIL[GPU/Q/async]: total=24.6ms  P1a=2.6  GPU=2.7  copy=0.7  P3=14.1  P4(GPU)=2.9
03-20 20:08:55.513 V/mpv     (12886): [anvil:info] ANVIL[GPU/Q/async]: total=26.3ms  P1a=3.2  GPU=2.7  copy=1.1  P3=13.6  P4(GPU)=3.1
03-20 20:08:56.797 V/mpv     (12886): [anvil:info] ANVIL[GPU/Q/async]: total=26.4ms  P1a=4.0  GPU=2.7  copy=1.2  P3=13.3  P4(GPU)=2.7
03-20 20:08:57.999 V/mpv     (12886): [anvil:info] ANVIL[GPU/Q/async]: total=28.0ms  P1a=3.9  GPU=2.7  copy=1.2  P3=14.8  P4(GPU)=2.7
03-20 20:08:59.199 V/mpv     (12886): [anvil:info] ANVIL[GPU/Q/async]: total=28.0ms  P1a=3.8  GPU=2.8  copy=1.2  P3=14.8  P4(GPU)=2.7
03-20 20:09:00.399 V/mpv     (12886): [anvil:info] ANVIL[GPU/Q/async]: total=27.4ms  P1a=3.9  GPU=2.7  copy=1.1  P3=14.2  P4(GPU)=2.9
03-20 20:09:01.598 V/mpv     (12886): [anvil:info] ANVIL[GPU/Q/async]: total=27.3ms  P1a=3.4  GPU=2.7  copy=1.0  P3=14.6  P4(GPU)=2.8
03-20 20:09:02.799 V/mpv     (12886): [anvil:info] ANVIL[GPU/Q/async]: total=27.5ms  P1a=3.8  GPU=2.8  copy=1.2  P3=14.3  P4(GPU)=2.6
03-20 20:09:03.998 V/mpv     (12886): [anvil:info] ANVIL[GPU/Q/async]: total=26.7ms  P1a=3.9  GPU=2.7  copy=1.1  P3=13.3  P4(GPU)=2.8
03-20 20:09:05.200 V/mpv     (12886): [anvil:info] ANVIL[GPU/Q/async]: total=28.9ms  P1a=3.3  GPU=2.6  copy=1.1  P3=16.5  P4(GPU)=2.6
03-20 20:09:06.482 V/mpv     (12886): [anvil:info] ANVIL[GPU/Q/async]: total=26.6ms  P1a=3.6  GPU=2.7  copy=1.0  P3=14.1  P4(GPU)=2.7
